web_scraper_order,web_scraper_start_url,containers,area,price,address,image_link
"1765216599-541","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-360-m-ndiass-3332978"
"1765216599-542","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-40000-m2-dakar-3332957"
"1765216599-543","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-3332877"
"1765216599-544","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-bouhou-route-de-mbour-3332193"
"1765216599-545","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-540-m2-popenguine-3331959"
"1765216599-546","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-almadies-3331419"
"1765216599-547","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-3331124"
"1765216599-548","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-thies-3330760"
"1765216599-549","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-12-ha-thies-3330729"
"1765216599-550","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-parcelles-assainies-3330207"
"1765216599-551","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-mourtada-3329267"
"1765216599-552","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-thies-3328238"
"1765216599-553","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-saly-3327649"
"1765216599-554","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-malikounda-3327175"
"1765216599-555","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3327080"
"1765216599-556","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3600-m-thies-3326986"
"1765216599-557","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-sebikhotane-3326759"
"1765216599-558","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-ngaparou-3326724"
"1765216599-559","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-ndiass-3326711"
"1765216599-560","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-900-m2-thies-3326417"
"1765216599-561","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-malikounda-3326067"
"1765216599-562","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-bambilor-3326003"
"1765216599-563","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-ndiakhirate-3272946"
"1765216599-564","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-2-ha-ndayane-3325641"
"1765216599-565","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-lac-rose-sendou-3324813"
"1765216599-566","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-bayakh-3324268"
"1765216599-567","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-195-m2-diass-3324196"
"1765216599-568","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-600-m2-somone-3324154"
"1765216599-569","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3324134"
"1765216599-570","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-popenguine-3323888"
"1765216599-571","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-dakar-3323698"
"1765216599-572","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-nord-foire-3323687"
"1765216599-573","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-thies-3323663"
"1765216599-574","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-thies-3323644"
"1765216599-575","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-540-m2-kiniabour-3323633"
"1765216599-576","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3323527"
"1765216599-577","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-202-m2-yenne-3323149"
"1765216599-578","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-kounoune-2-3322986"
"1765216599-579","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-diamniadio-3322602"
"1765216599-580","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3322073"
"1765216599-581","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-keur-massar-3320531"
"1765216599-582","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-3000-m2-sindia-3320471"
"1765216599-583","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-almadies-2-3320156"
"1765216599-584","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-89-ha-sangalkam-3319955"
"1765216599-585","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-ndiawsir-3319738"
"1765216599-586","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-yenne-niangal-3319303"
"1765216599-587","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-180-m2-mariste-3319091"
"1765216599-588","https://sn.coinafrique.com/categorie/terrains?page=97","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-3318957"
"1765216602-589","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-3318957","7840 m2","100 000 000 CFA","Mbour, Sénégal",""
"1765216606-590","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-180-m2-mariste-3319091","180 m2","55 000 000 CFA","Sicap-Liberté, Dakar, Sénégal",""
"1765216608-591","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-yenne-niangal-3319303","200","3 000 000 CFA","Diamniadio, Sénégal",""
"1765216611-592","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-ndiawsir-3319738","225 m2","Prix sur demande","Saint Louis, Sénégal",""
"1765216614-593","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-89-ha-sangalkam-3319955","890000","15 000 CFA","Niaga, Sénégal",""
"1765216616-594","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-almadies-2-3320156","150 m2","55 000 000 CFA","Keur Massar, Sénégal",""
"1765216619-595","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-3000-m2-sindia-3320471","3000 m2","35 000 000 CFA","Mbour, Sénégal",""
"1765216622-596","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-keur-massar-3320531","","17 000 000 CFA","Dakar, Sénégal",""
"1765216625-597","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3322073","150","8 000 000 CFA","Rufisque, Sénégal",""
"1765216627-598","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-diamniadio-3322602","150","8 000 000 CFA","Diamniadio, Sénégal",""
"1765216630-599","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-kounoune-2-3322986","300 m2","12 000 000 CFA","Rufisque, Sénégal",""
"1765216632-600","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-202-m2-yenne-3323149","202","3 500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1765216635-601","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3323527","150","1 500 000 CFA","Rufisque, Sénégal",""
"1765216637-602","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-540-m2-kiniabour-3323633","540","10 000 000 CFA","Mbour, Sénégal",""
"1765216640-603","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-thies-3323644","1000","30 000 000 CFA","Thies, Sénégal",""
"1765216643-604","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-thies-3323663","150","6 500 000 CFA","Thies, Sénégal",""
"1765216646-605","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-nord-foire-3323687","150 m2","45 000 000 CFA","Dakar, Sénégal",""
"1765216650-606","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-dakar-3323698","150","1 500 000 CFA","Dakar, Sénégal",""
"1765216653-607","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-popenguine-3323888","300 m2","6 000 000 CFA","Mbour, Sénégal",""
"1765216656-608","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3324134","150","35 000 000 CFA","Dakar, Sénégal",""
"1765216659-609","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-600-m2-somone-3324154","600 m2","30 000 000 CFA","Saly, Sénégal",""
"1765216662-610","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-195-m2-diass-3324196","195","1 500 000 CFA","Ndiass, Sénégal",""
"1765216665-611","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-bayakh-3324268","150","4 500 000 CFA","Thies, Sénégal",""
"1765216667-612","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrains-lac-rose-sendou-3324813","150 m2","3 000 000 CFA","Niaga, Sénégal",""
"1765216670-613","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-2-ha-ndayane-3325641","20000","80 000 000 CFA","Toubab Dialao, Sénégal",""
"1765216673-614","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-ndiakhirate-3272946","150","17 000 000 CFA","Dakar, Sénégal",""
"1765216676-615","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-bambilor-3326003","150 m2","4 000 000 CFA","Guediawaye, Dakar, Sénégal",""
"1765216679-616","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-malikounda-3326067","300 m2","Prix sur demande","Mbour, Sénégal",""
"1765216681-617","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-900-m2-thies-3326417","900","63 000 000 CFA","Thies, Sénégal",""
"1765216684-618","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-ndiass-3326711","1","2 000 000 CFA","Ndiass, Sénégal",""
"1765216687-619","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-ngaparou-3326724","330 m2","16 000 000 CFA","Guediawaye, Dakar, Sénégal",""
"1765216690-620","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-sebikhotane-3326759","150 m2","1 500 000 CFA","Dakar, Sénégal",""
"1765216697-621","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3600-m-thies-3326986","3600","43 000 000 CFA","Thies, Sénégal",""
"1765216700-622","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3327080","150","6 000 000 CFA","Dakar, Sénégal",""
"1765216703-623","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-malikounda-3327175","300","6 000 000 CFA","Malikounda, Sénégal",""
"1765216706-624","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrain-saly-3327649","300 m2","Prix sur demande","Saly, Sénégal",""
"1765216709-625","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-thies-3328238","225","550 000 CFA","Thies, Sénégal",""
"1765216712-626","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-mourtada-3329267","150 m2","60 000 000 CFA","Dakar, Sénégal",""
"1765216718-627","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-parcelles-assainies-3330207","150","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1765216722-628","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-12-ha-thies-3330729","200 m2","40 000 000 CFA","HLM, Dakar, Sénégal",""
"1765216724-629","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-thies-3330760","300 m2","800 000 CFA","HLM, Dakar, Sénégal",""
"1765216727-630","https://sn.coinafrique.com/categorie/terrains?page=97","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-3331124","150","18 000 000 CFA","Rufisque, Sénégal",""
